tweet_id,user_id,tweet,feature1,feature2,class,AE,medication1,medication2
331084316740304898,19540826,"@SamAmbreen doesn't work. Citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much I lost 4 stone in 6mo.",86.0,90.0,Indication,mood,fluoxetine,fluoxetine
331084316740304898,19540826,"@SamAmbreen doesn't work. Citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much I lost 4 stone in 6mo.",103.0,108.0,ADR,vomit,fluoxetine,fluoxetine
331084316740304898,19540826,"@SamAmbreen doesn't work. Citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much I lost 4 stone in 6mo.",119.0,131.0,ADR,lost 4 stone,fluoxetine,fluoxetine
331819466537189376,80900653,"@mavisMacCruet Mavis, may I recommend 60mg of fluoxetine daily to help with your obsessive compulsive disorder?? #McCann",,,,,,
331981886991785984,567772117,LIFE ALERT LIFE ALERT I AM BURPING UP FLUOXETINE POWDER I THINK I MIGHT DIE,27.0,34.0,ADR,BURPING,fluoxetine,fluoxetine
332778502946426880,24377539,"@jessindia I take fluoxetine and quetiapine. The quetiapine is the one with the massive sleepies, althouth the flouxetine doesn''t help.",88.0,96.0,ADR,sleepies,fluoxetine,fluoxetine
332983321187471361,731243232,@HendryHannah I tried fluoxetine. It knocked me out.,37.0,51.0,ADR,knocked me out,fluoxetine,fluoxetine
333744558200475648,1327900596,popped a Fluoxetine im sweating,23.0,31.0,ADR,sweating,fluoxetine,fluoxetine
333893811094835200,42289251,"@Chavielle i has beta blockers now, apparently the fluoxetine can cause panic attacks ^_^",72.0,85.0,ADR,panic attacks,fluoxetine,fluoxetine
334005655155380224,183210765,@IceDweller I loved Fluoxetine (prozac) but it made me lose my temper of the slightest thing but that was the only downside.,55.0,69.0,ADR,lose my temper,fluoxetine,fluoxetine
340454413229490176,287102562,My 3 favourite things about fluoxetine are: It doesnt work as an antidepressant. Increases suicidal thoughts. It stops you from jizzing.,65.0,79.0,Indication,antidepressant,fluoxetine,fluoxetine
340454413229490176,287102562,My 3 favourite things about fluoxetine are: It doesnt work as an antidepressant. Increases suicidal thoughts. It stops you from jizzing.,91.0,108.0,ADR,suicidal thoughts,fluoxetine,fluoxetine
340454413229490176,287102562,My 3 favourite things about fluoxetine are: It doesnt work as an antidepressant. Increases suicidal thoughts. It stops you from jizzing.,113.0,135.0,ADR,stops you from jizzing,fluoxetine,fluoxetine
341025218204147712,36639869,"@CandidlyKelly some day I should try fluoxetine again. it made me all suicidal the first time, but I was 18",70.0,78.0,ADR,suicidal,fluoxetine,fluoxetine
341610771119222784,27201896,"@AmyEllen_xo fluoxetine is a common one, but I've not tried it. I'm terrified of new medications in case they give me side effects",,,,,,
342043859523600384,1472979350,Restless Leg Syndrome is bad tonight. Damn you fluoxetine.,0.0,22.0,ADR,Restless Leg Syndrome ,fluoxetine,fluoxetine
342843588536827904,17761090,"(pd. Sertraline vs Fluoxetine, make your bet)",,,,,,
346043889146294274,187780472,"OK, I'm pretty sure that missing 2 doses of fluoxetine (pure disorderliness/schedule fail) was responsible for my joint pain.",114.0,124.0,ADR,joint pain,fluoxetine,fluoxetine
347671847531331584,371567427,Liquid fluoxetine tastes like crap.,,,,,,
348412032049106944,28344264,"@notquitereal Oh, really? That's what gave me the terrible reaction. My current doctor told me he'd almost never prescribe fluoxetine.",59.0,67.0,ADR,reaction,fluoxetine,fluoxetine
348414004630274048,28344264,"@notquitereal yeah, I mean, fluoxetine made me feel like shit, and citalopram makes me feel ace, so worth considering if you ever have to",47.0,61.0,ADR,feel like shit,fluoxetine,fluoxetine
348555717113942016,24347705,@TheOnlyWayIsGay Fluoxetine. Killed my libido stone dead.,30.0,46.0,ADR,Killed my libido,fluoxetine,fluoxetine
350030395225542656,147631087,@tittuck i know it made me want to be sick every time i had it plus fluoxetine is the bigges bunch of shit ive been on worse than sertraline,27.0,42.0,ADR,want to be sick,fluoxetine,fluoxetine
350332912530505728,1397948809,@Ana_3033 fluoxetine give me headaches and makes me yawn 24/7,29.0,38.0,ADR,headaches,fluoxetine,fluoxetine
350332912530505728,1397948809,@Ana_3033 fluoxetine give me headaches and makes me yawn 24/7,52.0,56.0,ADR,yawn,fluoxetine,fluoxetine
350787121239433216,37571688,"Oh, dear, how I missed fluoxetine! Welcome back Wonderland.",,,,,,
352908735720587265,95280650,@BespokePeter @mattjholding Fluoxetine..?! I just need one each day until Monday. I hate asking. I'm worried .,,,,,,
353540795590123525,573648411,@ZNB_Maqbool sweaty fluoxetine addict,13.0,19.0,ADR,sweaty,fluoxetine,fluoxetine
353540795590123525,573648411,@ZNB_Maqbool sweaty fluoxetine addict,31.0,37.0,ADR,addict,fluoxetine,fluoxetine
354078381022781441,211376476,Fluoxetine from $1.92 per capsule in 1993 to $0.03 today #PHARMAC #NZ #ihea2013,,,,,,
341638682496864256,493123841,"Fosamax has been linked to many severe side effects that include femur fractures, esophagus problems,& hardening of the jaw. 1.888.520.5202",,,,,,
354232354224615425,493123841,"If you or a loved one has experienced severe side effects from the use of Fosamax, contact us toll free. 1.888.520.5202. Habla Espanol.",,,,,,
350582241740599296,327466469,New Fycompa® (Perampanel) Data Presented At International Epilepsy Congress (IEC): New data provides additional…,,,,,,
332308454372950016,394613745,@thebeachynurse ...had to get an x-ray of my arm per protocol...it was negative but it's just now starting to hurt. Ugh!!!! #Geodon,110.0,114.0,ADR,hurt,geodon,geodon
334024708200751104,246961114,Me too. I used to call Geodon the Potato Drug bcuz that's what I looked like after just 5 weeks on it.. @BeyondMeds @medskep,34.0,76.0,ADR,Potato Drug bcuz that's what I looked like,geodon,geodon
347305520585121793,428672434,"3 rounds of puking, a nasty headache, and my throat is raw. Body wants nothing to do with this increase in the Geodon.",12.0,18.0,ADR,puking,geodon,geodon
347305520585121793,428672434,"3 rounds of puking, a nasty headache, and my throat is raw. Body wants nothing to do with this increase in the Geodon.",28.0,36.0,ADR,headache,geodon,geodon
347305520585121793,428672434,"3 rounds of puking, a nasty headache, and my throat is raw. Body wants nothing to do with this increase in the Geodon.",45.0,58.0,ADR,throat is raw,geodon,geodon
349182874865508354,472347947,@Twitterrific @geodon how long until an updated Mac version? I need my muffle!,,,,,,
341674911615561728,22059705,@ash_amo yes! Been on it for years. That along with Humira kept me symptom free for 2 years. Good luck!,,,,,,
341704795096219648,107161142,Humira got a real nigga tired,24.0,29.0,ADR,tired,humira,humira
341768791656628225,401499735,@spondylitis Traveling to India while on Humira.. What shots are required to stay safe? Thanks.,,,,,,
342392894725971968,191627201,Humira shot done - hopefully a lifesaver,,,,,,
342794515108741121,153610024,whyyyyy so painful #humira ,11.0,18.0,ADR,painful,humira,humira
342832069795274752,17331154,@AmyBadkin @_ultimateniknik I like Humira. Works for me so far,,,,,,
343681088603951104,577983043,@DoctorChristian I think some people will try anything sometimes! I have with my severe psoriasis!finally awaiting Humira injection anydayx,103.0,112.0,Indication,psoriasis,humira,humira
343922010868568065,333697132,“@rosenthal_bob: #IBD #crohns Humira night.” Good luck!,18.0,21.0,Indication,IBD,humira,humira
343922010868568065,333697132,“@rosenthal_bob: #IBD #crohns Humira night.” Good luck!,23.0,29.0,Indication,crohns,humira,humira
344206195034292224,36746266,Go see specialist nurse about starting humira in a week! Scared but excited! #crohns #cdsn,78.0,84.0,Indication,crohns,humira,humira
344469944613875712,47189853,"@sapphire20 to it, and now I'm on Humira with just the bloat to battle. Things sometimes get super shitty in every sense. But stay strong xx",55.0,60.0,ADR,bloat,humira,humira
344719961358479360,398165572,"Humira is kicking in again which is nice but that also means I'm moving towards my next injection...""AS"" the joy of joys, still smiling.",,,,,,
344851551342428161,97434158,Trial of biologic.. humira in oa hand.. negative. Not surprising. ..... you have to treat the problem Early. ... before damage.,,,,,,
344868452034560000,375110726,Question: anyone on #humira experiencing urinary track infections frequently and never had before?,41.0,65.0,ADR,urinary track infections,humira,humira
344936446702022658,55270931,"Starting Humira tomorrow. :) I wonder if it will make me tired for a day or so like Remicade did. If it works, it's worth it.",57.0,62.0,ADR,tired,humira,Remicade
344936446702022658,55270931,"Starting Humira tomorrow. :) I wonder if it will make me tired for a day or so like Remicade did. If it works, it's worth it.",84.0,92.0,Drug,Remicade,humira,humira
344994590815817728,47972658,"@HurtBlogger good luck! Have you tried it before? Does it work 4 u? I just had 2nd dose of Humira, and hurting so bad I can't stand it :-(",103.0,110.0,ADR,hurting,humira,humira
345655759767482369,1351058880,@sarahchoueiry @crohns_twins i also have nuasea and low grade temp and on #humira should i go check it out??,41.0,47.0,ADR,nuasea,humira,humira
345655759767482369,1351058880,@sarahchoueiry @crohns_twins i also have nuasea and low grade temp and on #humira should i go check it out??,52.0,66.0,ADR,low grade temp,humira,humira
346637702013276160,138795534,"@SKRDad it's all about the long view, right? Humira has side effects for a few days, but totally worth it!",,,,,,
347423789698654209,1405266404,i had the two humira shots today and the needle didnt hurt at all but the mEDICINE INSIDE BURNED LIKE LAVA,90.0,96.0,ADR,BURNED,humira,humira
347549718269804544,20572355,@SKDNY humira starting to help at all?,,,,,,
347755633300361216,36746266,Self-injected humira for first time! fingers x'd it works #spondylitis #crohns,59.0,70.0,Indication,spondylitis,humira,humira
347755633300361216,36746266,Self-injected humira for first time! fingers x'd it works #spondylitis #crohns,72.0,78.0,Indication,crohns,humira,humira
348310143181660160,311221245,@jaygascoigne that med didn't help me. I'm on Humira. It works great. With surgery & humira been in remission 5-6yrs.,,,,,,
349084992611164160,135627441,"@Shellyfanelly I was on #azathioprine for about 8 years, it worked well, now on #Humira instead though which is knocking me about",112.0,129.0,ADR,knocking me about,humira,humira
349190810044096512,375110726,@CCFA pooped out bc i did humira last night :),6.0,16.0,ADR,pooped out,humira,humira
349252454535274498,30143191,"@foggymelon @movmctov @The_Scottymomma when I did Humira for my Crohn's it felt like acid, hubby had to shoot me up. Made my lupus flare too",64.0,71.0,Indication,Crohn's,humira,humira
349252454535274498,30143191,"@foggymelon @movmctov @The_Scottymomma when I did Humira for my Crohn's it felt like acid, hubby had to shoot me up. Made my lupus flare too",75.0,89.0,ADR,felt like acid,humira,humira
349252454535274498,30143191,"@foggymelon @movmctov @The_Scottymomma when I did Humira for my Crohn's it felt like acid, hubby had to shoot me up. Made my lupus flare too",125.0,136.0,ADR,lupus flare,humira,humira
349352955989856256,59711261,Must need a #DoctorWho fix. The music from this Humira commercial reminds me of the music from the episode The Idiot's Lantern.,,,,,,
349418881426788352,108433481,@zmiller1902 Sometimes my Humira pens make me feel like I'm 90 years old due to the joint pain everywhere.,84.0,94.0,ADR,joint pain,humira,humira
349561304526241794,53712951,God humira shots blow so bad... #painful #crohnssucks,33.0,40.0,ADR,painful,humira,humira
349561304526241794,53712951,God humira shots blow so bad... #painful #crohnssucks,42.0,48.0,Indication,crohns,humira,humira
349715812195643393,50898361,@dsymons @trainingwithra @lisabinkc my husband gives me my humira injections. We use the pens. It hurts too bad to give them to myself.,98.0,103.0,ADR,hurts,humira,humira
350042686507581440,1167637656,@ayegraybay I knowwishful thinking. My Humira shot doesn't even work for me anymore and when it does I get so sick.,52.0,84.0,ADR,doesn't even work for me anymore,humira,humira
350042686507581440,1167637656,@ayegraybay I knowwishful thinking. My Humira shot doesn't even work for me anymore and when it does I get so sick.,111.0,115.0,ADR,sick,humira,humira
350859685227798531,1460971,"@crohns_twins that sucks. Humira made me so sick. Remicade helped a but, but then seizures put that out. Now waiting, just prednisone now.",44.0,48.0,ADR,sick,humira,humira
350859685227798531,1460971,"@crohns_twins that sucks. Humira made me so sick. Remicade helped a but, but then seizures put that out. Now waiting, just prednisone now.",50.0,58.0,Drug,Remicade,humira,humira
350859685227798531,1460971,"@crohns_twins that sucks. Humira made me so sick. Remicade helped a but, but then seizures put that out. Now waiting, just prednisone now.",82.0,90.0,ADR,seizures,humira,Remicade
350891051063574529,237310180,"Well,yesterday was rubbish(post humira)all day in bed,loads of pain etc.Just got up and I think I'm alright?Give it an hour and reassess lol",63.0,67.0,ADR,pain,humira,humira
351126579486801920,20364636,I finally got approved for my humira shot this week!!! And I got my electric wheelchair coming by the 15th of July! #fightingra,125.0,127.0,Indication,ra,humira,humira
351395533933395968,17331154,Personal frustration med's that work (Humira) then wear-off even when taking MTX for anti-bodies. #rheum,67.0,75.0,ADR,wear-off,humira,humira
351395533933395968,17331154,Personal frustration med's that work (Humira) then wear-off even when taking MTX for anti-bodies. #rheum,115.0,120.0,Indication,rheum,humira,humira
351400933302878208,174018502,Ah the sting of the #Humira injection. How I've not missed thee. #Ankylosing #Spondylitisq #Ouch,7.0,12.0,ADR,sting,humira,humira
351492291271213056,227548532,No pain is worse than Humira. Not even arthritis. Lmfao.,3.0,7.0,ADR,pain,humira,humira
351492291271213056,227548532,No pain is worse than Humira. Not even arthritis. Lmfao.,39.0,48.0,Indication,arthritis,humira,humira
351523524277579776,28052615,@HospitalPatient have been on Humira 2years now n get on off chest infections that sometimes need 2diff pills 2sort out should I b worried?,62.0,78.0,ADR,chest infections,humira,humira
352325761518145536,888012168,Whenever i see the Humira commercial I feel special #thankGodforhumira #crohnsdisease,72.0,85.0,Indication,crohnsdisease,humira,humira
349336161296187392,55063378,"Virginia Valentine loves GLP-1! #Invokana SGLT-2 inhibitor good A1c reduction, weight loss, yeast infections not a concern #dTTCOYD",,,,,,
330003991650000898,158119360,Fun Facts: Do you know what Medications are R for bipolar depression? Currently #FDA approved lamotrigine AKA #Lamictal,,,,,,
333047948642492416,27714264,"@BurberryWife sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good",49.0,56.0,Drug,Topomax,lamictal,lamictal
333047948642492416,27714264,"@BurberryWife sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good",75.0,86.0,ADR,parasthesia,lamictal,Topomax
333047948642492416,27714264,"@BurberryWife sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good",88.0,106.0,ADR,cognitive problems,lamictal,Topomax
333047948642492416,27714264,"@BurberryWife sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good",108.0,121.0,ADR,kidney stones,lamictal,Topomax
340625010488143872,53792751,Does anyone happen to know if Lamictal causes you to feel hot? @liberonetwork @_Sabiiiiii #cantstopsweating,53.0,61.0,ADR,feel hot,lamictal,lamictal
340625010488143872,53792751,Does anyone happen to know if Lamictal causes you to feel hot? @liberonetwork @_Sabiiiiii #cantstopsweating,99.0,107.0,ADR,sweating,lamictal,lamictal
341657848503226369,500442723,@ybnormal622 I am on only 25mg lamictal but it makes me anxious and insomniac so I skip sometimes and get depressed.,56.0,63.0,ADR,anxious,lamictal,lamictal
341657848503226369,500442723,@ybnormal622 I am on only 25mg lamictal but it makes me anxious and insomniac so I skip sometimes and get depressed.,68.0,77.0,ADR,insomniac,lamictal,lamictal
341657848503226369,500442723,@ybnormal622 I am on only 25mg lamictal but it makes me anxious and insomniac so I skip sometimes and get depressed.,106.0,115.0,Indication,depressed,lamictal,lamictal
341773755195990016,1321400012,"@thekillmars300 called lamictal (for anxiety) that turns out I'm allergic to also. Kicker is, they both can cause SJS. I never had a chance.",37.0,44.0,Indication,anxiety,lamictal,lamictal
341773755195990016,1321400012,"@thekillmars300 called lamictal (for anxiety) that turns out I'm allergic to also. Kicker is, they both can cause SJS. I never had a chance.",65.0,73.0,ADR,allergic,lamictal,lamictal
341773755195990016,1321400012,"@thekillmars300 called lamictal (for anxiety) that turns out I'm allergic to also. Kicker is, they both can cause SJS. I never had a chance.",114.0,117.0,ADR,SJS,lamictal,lamictal
342614476702494722,162397374,I decided to try visualization tapes again. At least they wouldn't give me a rash like Lamictal.,77.0,81.0,ADR,rash,lamictal,lamictal
344103487942057987,350603832,@ikimlowe my son has been on Lamictal for 3 yrs n broke out in a rash when he 1st was put on it. Luckily after going to ER it was not the SJ,65.0,69.0,ADR,rash,lamictal,lamictal
346575368041410561,198650912,@BLEDNOS Lamictal and trileptal and seroquel...of course the seroquel I take in severe situations because gaining weight is never cool,106.0,120.0,ADR,gaining weight,lamictal,lamictal
347542434500206592,220746552,@aravain I've heard of all kinds of skin issues on Lamictal! pretty sure mine is psychosomatic though...,36.0,47.0,ADR,skin issues,lamictal,lamictal
352144946549108737,27486225,"@Milynda lamictal makes you sleepy at night, but I take it around 10 or so. Once you get in the system, you start falling asleep normally.",28.0,34.0,ADR,sleepy,lamictal,lamictal
352845783227305986,716056026,Lamictal Methedrine - Watchfulness: .ibE,,,,,,
326496283516882944,14916025,Medical professionals on my feed...any thing I need to know about this med: lamotrigine. It's being used to treat bipolar teen.,114.0,121.0,Indication,bipolar,lamotrigine,lamotrigine
328896519174504449,409341288,Anyone taking lamotrigine suffer with headaches weeks after starting the med?,38.0,47.0,ADR,headaches,lamotrigine,lamotrigine
330454024115613696,63272186,"Risk factors for SUDEP: frequent sz, AED polytherapy, early age sz onset, subtherapeutic levels, male, carbamazepine or lamotrigine use.",,,,,,
331383865438519297,1033700874,"Question: recently I have been hyper-sensitive to different textures, does anyone know if this is a bipolar / lamotrigine thing??",31.0,46.0,ADR,hyper-sensitive,lamotrigine,lamotrigine
331383865438519297,1033700874,"Question: recently I have been hyper-sensitive to different textures, does anyone know if this is a bipolar / lamotrigine thing??",100.0,107.0,Indication,bipolar,lamotrigine,lamotrigine
331826545972883457,409341288,"@bpdprincessx it is but i dont know if its due to the lamotrigine, baby brain, dissociation or just forgetfulness, its concerning. Xx",,,,,,
340903633312960512,32655101,"me : feeling fine, watching tv ... swiffer commercial #lamotrigine : Lol lets make the bitch cry at this... a fucking swiffer commercial.",93.0,97.0,ADR,cry ,lamotrigine,lamotrigine
341317871877648385,32655101,#lamotrigine headaches suck :( i wanna curl up & cry.,13.0,22.0,ADR,headaches,lamotrigine,lamotrigine
345549207278592001,272472024,"@stavvers Yeah I hear epilim is pretty tough, sorry to hear re bad times with it :( Oddly, dear sweet Lamotrigine tipped me to a dark place",114.0,139.0,ADR,tipped me to a dark place,lamotrigine,lamotrigine
349182910127038464,532685644,"@sleazeballz @Kanako_UkFur was on Lamotrigine for about 5 months, got taken off them due to a rash on my elbow :/ now i feel more meh",94.0,98.0,ADR,rash,lamotrigine,lamotrigine
354265959877443586,56201584,"Oh, and I forgot that with Lamotrigine come awful night terrors. I woke up no fewer than five times screaming and sweaty. #lol",50.0,63.0,ADR,night terrors,lamotrigine,lamotrigine
348459265062731776,1447277893,Got my shit taken from me because I burned myself with salt and ice 20 times on my leg. Out for the day ! Hair appt at 11. On latuda now.,,,,,,
340660708364677120,135964180,"Not that anyone noticed, but my #ambienwithdrawl only lasted a few days. Why? Because I got another scrip. I need it while I'm on Levaquin.",33.0,39.0,Drug,ambien,levaquin,levaquin
340660708364677120,135964180,"Not that anyone noticed, but my #ambienwithdrawl only lasted a few days. Why? Because I got another scrip. I need it while I'm on Levaquin.",39.0,48.0,ADR,withdrawl,levaquin,levaquin
348457714147553280,110900953,@SonnieDetore I cannot be in the sun! #levaquin,16.0,36.0,ADR,cannot be in the sun,levaquin,levaquin
348458049075294211,68285987,@SonnieDetore I cannot be in the sun! #levaquin,35.0,55.0,ADR,cannot be in the sun,levaquin,levaquin
348898147470295042,28927618,"@jortwine I had a patient ""allergic to all antibiotics expect Levaquin & Cleomycin (sic)""",,,,,,
351082980330045440,314910038,Levaquin sucks. Blinding headaches. Vomiting. Diarrhea. Time for my next dose. Happy weekend. #tmi #FML,25.0,34.0,ADR,headaches,levaquin,levaquin
351082980330045440,314910038,Levaquin sucks. Blinding headaches. Vomiting. Diarrhea. Time for my next dose. Happy weekend. #tmi #FML,36.0,44.0,ADR,Vomiting,levaquin,levaquin
351082980330045440,314910038,Levaquin sucks. Blinding headaches. Vomiting. Diarrhea. Time for my next dose. Happy weekend. #tmi #FML,46.0,54.0,ADR,Diarrhea,levaquin,levaquin
350429856238018561,852981463,Trajenta® (Linagliptin): New Data On Safety And Efficacy In Type 2 Diabetes Patients With Renal Impairment http://dlvr.it/3ZjMML  #today,,,,,,
352531782983368705,1469959718,Trajenta® (Linagliptin): New Data On Safety And Efficacy In Type 2 Diabetes Patients With Renal Impairment http://bit.ly/121rHuD  #diabetes,,,,,,
345227933901803520,862409983,"Novo Nordisk's A. Moses says that their studies, so far, can neither establish nor exclude a link between liraglutide and pancreatic cancer.",,,,,,
340545921093885952,1463825786,"Okay, moving backwards, our IT guys have been Glasses, Turban, Ear Hair, Fatty 3, Shorts, Fatty 2, Lozenge, and Fatso.",,,,,,
340627840728981504,1233034166,@jameswanko *gives you a throat lozenge*,,,,,,
340864165918945280,23343428,Love seeing/hearing a fellow latino pronouncing Guzman properly...but Some1 get @jorgeandresESPN a throat lozenge :),,,,,,
340940337407225856,617898486,@FlorenceSheriffDept A man with a ponytail just offered my son a lozenge. WHAT SHOULD I DO?!?!,,,,,,
341586246851756034,36347398,I am the throat lozenge Gwede Mantashe refused.,,,,,,
342008650623246336,1207721366,"@eddo75 ...I may just at this gentle, gentle man for a while, soothing, like a big gay lozenge...pic.twitter.com/Zuce0xgwtp",,,,,,
342233821753774080,37775335,Toughest decision of the night: which throat lozenge to take that will best compliment my Colgate toothpaste?!!,,,,,,
342627106087378945,205863001,"Well, good start to the day... Fell asleep in my car and nearly choked on the lozenge I has just put in my mouth.",,,,,,
342745718018170880,32159929,Throat numbing lozenge for the win,0.0,6.0,Indication,Throat,lozenge,lozenge
342887388873359362,49543667,RT @WalterBrianna1 Scrapbooking: finite lozenge introductory study,,,,,,
343886298429394944,17815763,Although I think he needs a throat lozenge.,,,,,,
343961812334686208,17365729,Anybody have a throat lozenge that they can email me real quick?,,,,,,
345596740910587905,126433786,"@jimrome Mom texted ""Mark in HollyWood"" ... I still have it in the air Who Ya Got? #SmackOff #Lozenge #siri #JStew #MyBitchWife #SmackOff",,,,,,
346002716553801728,257677717,"@jodidaubs @SassyJP10 he is from Fleetwood, Lancashire. Also the place where the Fisherman's Friends lozenge originated #fleetwoodfac....t",,,,,,
346145409888051200,850100042,"@geordiedavid I've been holding out for lozenge for a while, still nothing. JM",,,,,,
346386676018466817,98250464,Somebody please give Kendrick Lamar a throat lozenge #bonnaroo,,,,,,
346442846611599360,22567734,"No seriously, someone REALLY needs to get Stellan Skarsgard a throat lozenge. #kingarthur",,,,,,
346691577558749184,984294302,@EquineJournal neue schule trans-angle lozenge every time,,,,,,
346700187282055169,1047283196,Biff didn't really look like a bear. A weird creature. His face was like a lozenge :|,,,,,,
347158294755950592,122491713,The Men's Warehouse guy needs a throat lozenge.,,,,,,
347309156950228993,288044573,YOU GUYS I WAS SUCKING ON THIS LOZENGE THATS SUPPOSED TO NUMB SORE THROATS AND NOW I CANT FEEL MY MOUTH,62.0,74.0,Indication,SORE THROATS,lozenge,lozenge
347309156950228993,288044573,YOU GUYS I WAS SUCKING ON THIS LOZENGE THATS SUPPOSED TO NUMB SORE THROATS AND NOW I CANT FEEL MY MOUTH,85.0,103.0,ADR,CANT FEEL MY MOUTH,lozenge,lozenge
347602268851408896,139182070,Someone bring me Starbucks and a throat lozenge.,,,,,,
348854114567991299,87470849,@radioheadlyrics 'I won't be around...when you really need me.' Lozenge of Love - one of my favorite #Radiohead songs.,,,,,,
348855425791307777,320025987,@radioheadlyrics 'I won't be around...when you really need me.' Lozenge of Love - one of my favorite #Radiohead songs.,,,,,,
348862084961935362,170302722,"Lunch: Carnita taco from new Taqueria, chicken soup, Ricola throat lozenge for dessert. Clearly trying to add stomach issues to the mix. O_o",,,,,,
348912820185882625,26042500,"Idols came crashing down 2nite. Bob Geldof, just cringed. Blondie, band sublime, Debbie needs a lozenge. Glasto on the telly..",,,,,,
349173378533453825,112335525,"@pb_reader Internal is internal *shrugs*(= Now, if it had been a lozenge, that would be different. #JustPlayOneOnTV",,,,,,
349294518673227779,538582260,"Batman voice ""I need a lozenge.""",,,,,,
349318335609049090,1444637407,Mimi need a throat lozenge and sum hot tea,,,,,,
351602465516437504,1519229924,Sunovion Pharmaceuticals Inc. Announces FDA Approval Of Latuda® (Lurasidone HCl) As Monotherapy And Adjunctive Therapy In Adult Patients Wi…,,,,,,
327887677171040256,70136994,"Memantine Add-On to Risperidone for Treatment of Negative Symptoms in Patients With Stable Schizophrenia: Randomized, Double-Blind,...",,,,,,
341657146909417472,200018439,"scienceindex.com The Safety, Tolerability, and Efficacy of Once-Daily Memantine (28 mg): A Multinational,... http://dlvr.it/3SmWWW",,,,,,
332988490457444353,197575282,"Tomorrow's exam : Amlodipine, Lercardipine, Nifedipine, Diltiazem, Atenolol, Metoprolol, Bisoprolol... I give up.. #copyandpaste #impossible",,,,,,
341353517811900416,73806572,So I may be allergic to the metoprolol. Rash on my face. Needing my inhaler daily since Friday.,12.0,20.0,ADR,allergic,metoprolol,metoprolol
341353517811900416,73806572,So I may be allergic to the metoprolol. Rash on my face. Needing my inhaler daily since Friday.,40.0,45.0,ADR,Rash ,metoprolol,metoprolol
341353517811900416,73806572,So I may be allergic to the metoprolol. Rash on my face. Needing my inhaler daily since Friday.,57.0,75.0,ADR,Needing my inhaler,metoprolol,metoprolol
344896572942856193,121880953,@sham2ubitch lisinopril n put me on metoprolol beta-blocker which helps lower my hbp n heart rate N they checked it manually n it was 130/90,81.0,84.0,Indication,hbp,metoprolol,metoprolol
344896572942856193,121880953,@sham2ubitch lisinopril n put me on metoprolol beta-blocker which helps lower my hbp n heart rate N they checked it manually n it was 130/90,87.0,97.0,Indication,heart rate,metoprolol,metoprolol
347276920142045184,315453674,Anyone have any metoprolol? Blood pressure rising. #votewtf,,,,,,
348583940476502016,305467883,"euthyrox100 before breakfast, metoprolol tartrate after breakfast - lifetime partner!!!",,,,,,
342499067663900672,21068577,@lindzburk I feel that way after being on Namenda.,,,,,,
339846013877624832,22076622,FUCKING NICOTINE DRIVING MY FUCKING MIND UP THE FUCKING WALL. I FEEL LIKE KATHY BATES,17.0,60.0,ADR,DRIVING MY FUCKING MIND UP THE FUCKING WALL,nicotine,nicotine
339911830652743682,361929946,Burning down the nicotine armoire,,,,,,
339918030177976321,58934739,Outcomes of Medical Emergencies on Commercial Airline Flights — NEJM- Snuff or oral tobacco products can substitute in nicotine withdrawal.,,,,,,
339950752447467520,543121962,This aint somekinda cry for help but Im done iv had all I can take the moonshine ain't workin the nicotine ain't workin Its time for me togo,,,,,,
340212184988659712,959339838,Do the people that make the Blu e-cig not fucking understand what addiction to nicotine is?! WHERE IS IT ALREADY,66.0,75.0,ADR,addiction,nicotine,nicotine
340253546513584128,21114388,"Brb, dying of nicotine withdrawal.",23.0,33.0,ADR,withdrawal,nicotine,nicotine
340260116232290304,137593568,Smokin' loud sippin' lean..thee nigs square nicotine ..irene n a zip o lean. Loud made me cough I need medaScene @KingL,,,,,,
340272814789632000,1446560269,"@mzHillBilli @haylieschotter agreed, I switched to the personal nicotine vaporizer 3 years ago and never looked back.",,,,,,
340275567662333953,382898564,This new baccy is just making my cough so much worse but ahhh well need my nicotine,33.0,38.0,ADR,cough,nicotine,nicotine
340286540628500481,323893900,"What a great store @Walmart is: I loss IQ points, gained weight & got addicted to nicotine - all in under 15 min from going in !!",,,,,,
340291748402192384,365392623,@BroahEgan it's my nicotine withdrawls,27.0,38.0,ADR, withdrawls,nicotine,nicotine
340294493112782848,21534846,FUCK HERE COMES THE NICOTINE CRAVINGS DAMN YOU HOOKAH,29.0,37.0,ADR,CRAVINGS,nicotine,nicotine
340297352260751362,390779160,"@paribes OfCourse it does!! Nicotine firstly kills your creativity! And most of the youths smoking,taking tobacco are found less creative!",,,,,,
340301551417561088,125837098,@ryanfarias24 they have .06 nicotine content and did u see the new jerseys ?,,,,,,
340303313046220801,256708228," I get such a nicotine buzz when I smoke and don't drink, you know it's a rare occasion but the feeling is gooood @JordanDepoti @mtorch22",,,,,,
